	LNR	Cluster_ID
26607	55788	10.0
26608	50969	1.0
26609	51281	7.0
26610	51620	9.0
26611	52902	9.0
26612	53227	6.0
26613	53879	7.0
26614	54190	8.0
26615	24604	10.0
26616	24321	7.0
26617	24628	8.0
26618	24629	1.0
26619	24641	8.0
26620	24642	6.0
26621	24647	7.0
26622	24652	8.0
26623	24361	5.0
26624	24367	7.0
26625	24383	7.0
26626	32949	7.0
26627	33263	1.0
26628	32960	1.0
26629	32964	10.0
26630	32966	6.0
26631	32989	8.0
26632	33316	6.0
26633	33324	7.0
26634	33026	7.0
26635	33353	6.0
26636	34009	1.0
26637	34017	7.0
26638	33692	10.0
26639	33696	3.0
26640	34031	10.0
26641	34065	7.0
26642	34069	6.0
26643	33753	7.0
26644	34174	8.0
26645	34177	6.0
26646	33769	6.0
26647	33771	3.0
26648	33773	10.0
26649	34085	5.0
26650	33785	9.0
26651	34108	7.0
26652	33806	1.0
26653	33813	6.0
26654	34135	8.0
26655	33829	10.0
26656	33832	6.0
26657	34149	4.0
26658	33540	7.0
26659	33542	2.0
26660	33554	10.0
26661	33859	1.0
26662	33867	7.0
26663	33870	7.0
26664	33871	10.0
26665	33874	6.0
26666	33564	6.0
26667	33571	7.0
26668	33895	7.0
26669	33589	1.0
26670	33596	6.0
26671	33908	6.0
26672	33914	9.0
26673	33599	1.0
26674	33924	6.0
26675	33933	1.0
26676	33623	5.0
26677	33954	7.0
26678	33959	8.0
26679	33970	6.0
26680	33973	7.0
26681	33991	8.0
26682	9023	5.0
26683	9027	1.0
26684	9054	9.0
26685	9058	6.0
26686	9059	8.0
26687	9061	6.0
26688	9065	10.0
26689	9075	7.0
26690	9094	8.0
26691	9403	6.0
26692	9405	6.0
26693	9409	7.0
26694	9413	8.0
26695	9414	1.0
26696	9419	1.0
26697	9742	6.0
26698	10081	8.0
26699	9761	3.0
26700	9773	7.0
26701	10114	7.0
26702	10116	6.0
26703	9812	10.0
26704	10141	10.0
26705	10144	1.0
26706	9858	1.0
26707	10183	4.0
26708	10188	8.0
26709	9900	6.0
26710	9917	10.0
26711	9603	10.0
26712	9608	7.0
26713	9613	6.0
26714	18796	8.0
26715	18822	1.0
26716	18827	1.0
26717	18527	8.0
26718	18531	7.0
26719	18533	1.0
26720	18860	1.0
26721	19181	3.0
26722	19511	6.0
26723	19200	7.0
26724	19527	7.0
26725	19534	7.0
26726	19547	7.0
26727	19552	10.0
26728	19246	3.0
26729	19254	7.0
26730	19269	3.0
26731	19566	8.0
26732	19279	10.0
26733	19286	7.0
26734	19580	7.0
26735	19582	8.0
26736	19316	6.0
26737	19607	4.0
26738	76431	7.0
26739	76742	1.0
26740	78338	1.0
26741	78980	9.0
26742	78983	1.0
26743	78987	10.0
26744	79626	10.0
26745	79629	10.0
26746	79630	1.0
26747	80262	6.0
26748	80267	10.0
26749	80269	0.0
26750	80595	7.0
26751	80900	9.0
26752	80901	1.0
26753	80914	10.0
26754	77400	7.0
26755	77726	10.0
26756	78367	4.0
26757	78372	7.0
26758	78376	10.0
26759	78691	6.0
26760	79011	1.0
26761	79333	6.0
26762	79644	6.0
26763	79976	8.0
26764	80602	10.0
26765	80920	7.0
26766	76778	3.0
26767	77436	7.0
26768	77744	1.0
26769	77751	1.0
26770	78060	10.0
26771	78061	6.0
26772	78070	6.0
26773	78378	7.0
26774	78384	10.0
26775	78700	5.0
26776	78703	6.0
26777	78708	1.0
26778	79671	5.0
26779	81658	3.0
26780	81970	2.0
26781	82292	3.0
26782	82937	1.0
26783	83899	3.0
26784	84205	7.0
26785	60416	10.0
26786	60421	8.0
26787	60737	9.0
26788	61064	9.0
26789	61067	1.0
26790	65760	1.0
26791	66077	10.0
26792	61293	10.0
26793	61298	1.0
26794	61304	7.0
26795	61613	5.0
26796	61627	10.0
26797	61948	7.0
26798	61950	0.0
26799	62575	1.0
26800	63863	1.0
26801	63866	6.0
26802	63869	9.0
26803	64179	10.0
26804	64192	9.0
26805	64828	6.0
26806	65141	6.0
26807	65787	7.0
26808	66106	6.0
26809	66108	10.0
26810	66109	7.0
26811	61637	1.0
26812	62279	10.0
26813	62609	1.0
26814	63234	10.0
26815	63559	10.0
26816	63881	10.0
26817	64203	7.0
26818	64519	9.0
26819	64530	3.0
26820	64847	1.0
26821	65160	10.0
26822	70904	6.0
26823	66451	10.0
26824	67721	6.0
26825	67731	6.0
26826	68051	10.0
26827	68361	6.0
26828	68372	7.0
26829	68996	10.0
26830	69003	1.0
26831	69319	3.0
26832	69322	3.0
26833	69323	7.0
26834	69329	6.0
26835	69959	1.0
26836	70288	6.0
26837	60209	1.0
26838	60210	3.0
26839	60515	9.0
26840	60526	10.0
26841	60844	10.0
26842	56068	1.0
26843	56381	8.0
26844	56696	6.0
26845	57016	8.0
26846	57332	6.0
26847	57333	3.0
26848	57342	6.0
26849	57349	6.0
26850	57657	5.0
26851	58620	7.0
26852	58622	7.0
26853	58936	6.0
26854	59263	7.0
26855	59896	10.0
26856	60543	1.0
26857	56393	10.0
26858	56723	10.0
26859	56728	8.0
26860	57034	3.0
26861	57999	7.0
26862	58004	8.0
26863	58325	7.0
26864	58647	6.0
26865	58954	6.0
26866	59277	8.0
26867	59594	1.0
26868	59912	10.0
26869	59925	6.0
26870	60245	6.0
26871	60553	6.0
26872	60569	8.0
26873	70686	7.0
26874	70998	9.0
26875	71004	1.0
26876	66854	7.0
26877	66861	2.0
26878	67183	8.0
26879	67185	3.0
26880	67192	1.0
26881	67496	1.0
26882	67824	6.0
26883	68153	10.0
26884	68457	10.0
26885	68466	1.0
26886	68786	7.0
26887	68792	7.0
26888	69103	8.0
26889	69108	5.0
26890	69734	1.0
26891	70068	1.0
26892	70069	1.0
26893	70706	10.0
26894	35980	6.0
26895	25421	3.0
26896	25422	9.0
26897	25431	3.0
26898	25744	8.0
26899	25765	10.0
26900	25777	6.0
26901	25474	1.0
26902	25787	10.0
26903	26441	1.0
26904	26460	0.0
26905	26463	7.0
26906	26477	6.0
26907	26482	1.0
26908	26483	10.0
26909	26488	6.0
26910	26176	10.0
26911	26498	6.0
26912	26501	6.0
26913	26506	1.0
26914	26515	8.0
26915	26196	6.0
26916	26597	6.0
26917	26603	1.0
26918	26605	6.0
26919	26200	1.0
26920	26206	9.0
26921	26233	1.0
26922	26540	1.0
26923	26547	6.0
26924	26549	0.0
26925	26556	8.0
26926	26564	1.0
26927	26572	7.0
26928	26573	6.0
26929	26261	8.0
26930	26588	5.0
26931	26277	10.0
26932	26297	0.0
26933	26304	2.0
26934	26324	6.0
26935	26022	7.0
26936	26033	7.0
26937	26359	8.0
26938	26375	1.0
26939	26065	6.0
26940	26392	7.0
26941	26079	7.0
26942	26407	6.0
26943	26429	7.0
26944	26745	5.0
26945	27062	2.0
26946	27072	1.0
26947	26766	1.0
26948	35631	9.0
26949	35636	10.0
26950	36040	1.0
26951	36053	6.0
26952	35955	6.0
26953	35960	9.0
26954	35961	6.0
26955	35968	7.0
26956	35695	5.0
26957	35697	9.0
26958	79740	6.0
26959	79745	10.0
26960	80067	8.0
26961	80074	7.0
26962	80394	10.0
26963	80398	3.0
26964	81024	7.0
26965	81348	3.0
26966	76565	6.0
26967	76573	6.0
26968	76878	8.0
26969	77525	10.0
26970	77529	1.0
26971	77530	1.0
26972	77843	6.0
26973	78173	4.0
26974	78479	3.0
26975	78494	5.0
26976	79444	10.0
26977	80728	10.0
26978	80732	9.0
26979	81059	9.0
26980	81365	3.0
26981	76581	6.0
26982	77237	0.0
26983	5506	1.0
26984	5515	7.0
26985	5204	1.0
26986	5219	2.0
26987	5234	10.0
26988	5557	8.0
26989	5242	1.0
26990	5563	10.0
26991	5278	1.0
26992	5281	6.0
26993	5305	8.0
26994	5308	7.0
26995	5320	7.0
26996	6282	8.0
26997	6294	1.0
26998	6319	3.0
26999	5986	10.0
27000	5987	1.0
27001	5997	9.0
27002	6335	5.0
27003	6016	5.0
27004	6031	9.0
27005	6452	9.0
27006	6054	7.0
27007	4312	1.0
27008	4314	10.0
27009	12869	6.0
27010	13847	8.0
27011	13523	6.0
27012	13864	1.0
27013	13888	1.0
27014	13576	10.0
27015	13909	6.0
27016	14002	7.0
27017	13927	6.0
27018	13619	6.0
27019	13628	7.0
27020	13637	10.0
27021	13645	1.0
27022	13658	9.0
27023	13963	9.0
27024	13965	10.0
27025	13664	10.0
27026	13681	8.0
27027	13682	10.0
27028	13393	8.0
27029	13705	1.0
27030	13405	1.0
27031	13719	1.0
27032	13736	10.0
27033	13424	10.0
27034	13740	9.0
27035	13741	9.0
27036	13744	1.0
27037	13443	6.0
27038	13454	8.0
27039	13479	6.0
27040	13484	6.0
27041	13505	10.0
27042	13513	6.0
27043	14148	10.0
27044	14151	3.0
27045	14472	1.0
27046	14177	10.0
27047	14498	8.0
27048	14202	1.0
27049	14207	6.0
27050	14626	6.0
27051	14634	1.0
27052	14231	6.0
27053	14256	6.0
27054	14261	8.0
27055	14264	3.0
27056	14270	3.0
27057	14272	8.0
27058	14575	1.0
27059	14284	1.0
27060	14291	7.0
27061	14295	5.0
27062	14301	1.0
27063	62417	10.0
27064	62419	8.0
27065	62423	7.0
27066	62749	1.0
27067	63058	7.0
27068	63699	5.0
27069	63708	1.0
27070	64022	6.0
27071	64023	7.0
27072	64346	8.0
27073	64654	1.0
27074	64671	3.0
27075	65305	10.0
27076	65616	1.0
27077	65623	9.0
27078	65628	1.0
27079	75430	3.0
27080	75436	8.0
27081	71275	10.0
27082	71282	6.0
27083	71286	10.0
27084	71927	10.0
27085	72566	3.0
27086	72879	1.0
27087	73196	6.0
27088	73204	10.0
27089	73528	1.0
27090	74172	6.0
27091	74176	6.0
27092	74487	1.0
27093	74496	10.0
27094	74815	3.0
27095	75135	3.0
27096	75449	3.0
27097	75759	6.0
27098	71299	10.0
27099	71622	3.0
27100	71944	3.0
27101	71948	10.0
27102	72255	10.0
27103	72268	6.0
27104	72269	6.0
27105	73220	7.0
27106	73543	3.0
27107	73547	1.0
27108	74180	6.0
27109	74181	5.0
27110	74500	8.0
27111	74514	6.0
27112	75141	1.0
27113	75151	10.0
27114	75473	5.0
27115	75475	10.0
27116	76100	6.0
27117	76102	6.0
27118	76104	6.0
27119	76109	6.0
27120	76114	6.0
27121	71639	6.0
27122	71650	10.0
27123	71652	6.0
27124	71973	9.0
27125	72294	1.0
27126	72608	10.0
27127	72927	5.0
27128	67381	7.0
27129	67390	9.0
27130	77506	9.0
27131	77507	6.0
27132	77822	3.0
27133	78153	2.0
27134	68920	10.0
27135	68924	3.0
27136	69567	6.0
27137	69571	8.0
27138	69889	7.0
27139	70195	7.0
27140	70201	10.0
27141	70525	7.0
27142	71159	7.0
27143	71162	6.0
27144	66379	3.0
27145	66391	8.0
27146	66711	10.0
27147	66712	10.0
27148	67027	8.0
27149	67031	10.0
27150	67346	1.0
27151	67654	10.0
27152	67658	7.0
27153	67984	7.0
27154	67986	6.0
27155	67993	1.0
27156	68633	6.0
27157	69591	7.0
27158	69899	10.0
27159	70219	6.0
27160	70547	10.0
27161	70866	4.0
27162	70871	6.0
27163	66726	9.0
27164	67036	9.0
27165	67041	4.0
27166	67368	1.0
27167	67678	7.0
27168	67691	7.0
27169	68954	7.0
27170	68955	5.0
27171	68960	10.0
27172	68969	8.0
27173	68971	1.0
27174	69279	6.0
27175	69292	6.0
27176	69595	7.0
27177	69596	0.0
27178	69607	10.0
27179	69917	6.0
27180	69918	10.0
27181	69919	8.0
27182	70248	6.0
27183	70251	8.0
27184	70557	10.0
27185	71196	8.0
27186	66749	0.0
27187	66752	7.0
27188	66753	3.0
27189	67063	1.0
27190	67376	1.0
27191	67379	6.0
27192	57760	10.0
27193	57761	3.0
27194	57768	10.0
27195	58393	3.0
27196	59294	7.0
27197	59305	1.0
27198	59625	7.0
27199	59627	1.0
27200	59630	3.0
27201	60251	9.0
27202	60254	10.0
27203	60257	1.0
27204	60900	1.0
27205	60903	9.0
27206	56121	6.0
27207	56443	8.0
27208	57079	1.0
27209	57084	8.0
27210	57085	7.0
27211	57406	1.0
27212	58356	6.0
27213	58366	10.0
27214	59010	6.0
27215	59642	7.0
27216	59957	6.0
27217	60282	6.0
27218	60602	6.0
27219	60921	1.0
27220	60923	1.0
27221	60924	1.0
27222	60930	9.0
27223	60931	1.0
27224	57109	7.0
27225	57416	9.0
27226	57419	6.0
27227	57421	10.0
27228	57423	7.0
27229	57747	7.0
27230	57749	10.0
27231	58052	6.0
27232	58053	6.0
27233	58062	9.0
27234	58374	10.0
27235	58381	0.0
27236	58692	7.0
27237	58693	5.0
27238	58698	6.0
27239	58704	6.0
27240	58709	10.0
27241	59340	10.0
27242	59350	6.0
27243	59670	10.0
27244	60293	1.0
27245	60302	1.0
27246	60617	6.0
27247	60626	6.0
27248	60628	10.0
27249	60935	10.0
27250	60948	6.0
27251	56161	3.0
27252	56480	10.0
27253	56486	3.0
27254	56798	7.0
27255	56803	6.0
27256	57114	8.0
27257	57434	10.0
27258	57439	6.0
27259	68426	7.0
27260	68749	8.0
27261	69064	10.0
27262	69386	10.0
27263	69705	10.0
27264	70017	6.0
27265	70029	6.0
27266	70353	7.0
27267	70657	7.0
27268	70667	1.0
27269	70985	7.0
27270	66194	6.0
27271	66213	6.0
27272	66839	7.0
27273	67798	8.0
27274	67804	6.0
27275	68115	10.0
27276	68120	5.0
27277	68125	6.0
27278	68129	6.0
27279	68451	6.0
27280	69083	10.0
27281	69393	7.0
27282	69394	6.0
27283	69714	10.0
27284	69730	6.0
27285	70676	6.0
27286	80494	1.0
27287	81124	7.0
27288	81453	7.0
27289	76992	1.0
27290	76996	10.0
27291	77299	6.0
27292	77305	1.0
27293	77316	10.0
27294	77618	1.0
27295	77623	9.0
27296	77637	10.0
27297	77938	6.0
27298	77947	1.0
27299	77954	1.0
27300	78259	7.0
27301	78260	1.0
27302	78273	1.0
27303	79231	5.0
27304	79554	8.0
27305	79875	6.0
27306	80187	6.0
27307	80821	6.0
27308	81154	7.0
27309	81461	6.0
27310	76684	9.0
27311	77639	9.0
27312	77960	9.0
27313	78292	1.0
27314	78295	9.0
27315	78607	7.0
27316	32453	6.0
27317	32456	6.0
27318	32782	7.0
27319	32784	5.0
27320	32794	7.0
27321	32473	7.0
27322	32806	0.0
27323	32811	10.0
27324	32911	10.0
27325	32913	7.0
27326	32914	7.0
27327	32507	7.0
27328	32834	0.0
27329	32521	1.0
27330	32536	7.0
27331	32554	9.0
27332	32569	10.0
27333	32574	6.0
27334	32578	9.0
27335	32581	7.0
27336	32602	5.0
27337	32616	10.0
27338	32312	7.0
27339	32330	7.0
27340	32335	7.0
27341	32338	6.0
27342	32658	10.0
27343	32339	10.0
27344	32659	7.0
27345	32661	6.0
27346	32668	1.0
27347	32673	3.0
27348	32675	6.0
27349	32371	7.0
27350	32376	10.0
27351	32396	10.0
27352	32414	10.0
27353	32723	6.0
27354	33044	10.0
27355	33363	7.0
27356	33065	7.0
27357	33077	6.0
27358	33392	7.0
27359	33091	6.0
27360	33403	7.0
27361	33533	6.0
27362	33427	7.0
27363	33430	7.0
27364	33140	1.0
27365	33141	7.0
27366	33443	10.0
27367	33183	7.0
27368	33495	7.0
27369	33217	10.0
27370	33499	7.0
27371	33515	7.0
27372	33224	10.0
27373	33225	6.0
27374	33236	6.0
27375	33244	3.0
27376	33247	8.0
27377	41531	7.0
27378	39007	6.0
27379	38712	9.0
27380	38720	6.0
27381	39034	6.0
27382	39037	10.0
27383	39043	1.0
27384	39365	6.0
27385	39678	7.0
27386	39680	7.0
27387	39682	6.0
27388	39689	10.0
27389	39378	7.0
27390	39379	3.0
27391	39408	6.0
27392	39421	8.0
27393	39849	7.0
27394	39733	4.0
27395	39453	5.0
27396	39454	5.0
27397	39455	10.0
27398	39456	8.0
27399	39768	7.0
27400	39473	1.0
27401	39478	10.0
27402	39484	7.0
27403	39485	10.0
27404	39788	6.0
27405	39493	6.0
27406	39800	10.0
27407	39803	7.0
27408	39804	6.0
27409	39829	5.0
27410	39244	6.0
27411	39549	6.0
27412	39554	1.0
27413	39563	6.0
27414	39265	4.0
27415	39572	3.0
27416	39576	7.0
27417	39589	3.0
27418	39596	6.0
27419	39295	8.0
27420	39616	8.0
27421	39630	10.0
27422	40335	7.0
27423	40336	3.0
27424	40349	7.0
27425	40352	10.0
27426	40356	10.0
27427	40364	7.0
27428	40044	10.0
27429	40386	10.0
27430	45790	4.0
27431	45798	1.0
27432	46443	6.0
27433	47103	1.0
27434	47106	4.0
27435	47433	8.0
27436	47752	10.0
27437	29319	10.0
27438	29739	7.0
27439	29341	9.0
27440	29656	5.0
27441	29362	10.0
27442	29372	10.0
27443	29377	10.0
27444	29693	5.0
27445	29400	6.0
27446	29406	4.0
27447	29707	1.0
27448	29708	10.0
27449	29429	7.0
27450	29434	8.0
27451	29728	1.0
27452	29453	10.0
27453	29142	1.0
27454	29155	5.0
27455	29470	7.0
27456	29472	1.0
27457	29478	7.0
27458	29483	1.0
27459	29185	7.0
27460	29511	9.0
27461	29200	3.0
27462	29208	2.0
27463	29520	8.0
27464	29521	9.0
27465	29525	6.0
27466	29228	9.0
27467	29540	1.0
27468	29254	10.0
27469	29561	7.0
27470	29574	10.0
27471	29900	9.0
27472	29913	6.0
27473	29915	6.0
27474	29933	1.0
27475	29934	6.0
27476	30261	10.0
27477	30267	8.0
27478	30274	5.0
27479	29942	6.0
27480	29948	10.0
27481	29957	1.0
27482	30286	10.0
27483	30289	10.0
27484	29968	9.0
27485	29986	6.0
27486	38876	7.0
27487	39188	10.0
27488	38937	9.0
27489	38638	1.0
27490	38946	7.0
27491	38951	10.0
27492	38649	9.0
27493	38663	7.0
27494	38984	6.0
27495	38999	10.0
27496	38684	2.0
27497	38694	7.0
27498	27283	10.0
27499	27288	7.0
27500	27612	6.0
27501	27616	6.0
27502	27618	7.0
27503	27630	7.0
27504	36190	7.0
27505	36191	7.0
27506	36197	10.0
27507	36506	8.0
27508	36822	7.0
27509	36846	6.0
27510	36855	7.0
27511	36857	7.0
27512	36858	6.0
27513	36861	9.0
27514	37185	6.0
27515	37195	3.0
27516	37197	3.0
27517	36888	6.0
27518	37310	10.0
27519	36903	7.0
27520	36906	7.0
27521	36913	1.0
27522	36914	8.0
27523	36917	6.0
27524	36927	9.0
27525	36937	1.0
27526	36943	10.0
27527	37251	10.0
27528	36970	6.0
27529	37275	6.0
27530	37280	6.0
27531	37003	10.0
27532	37004	6.0
27533	37009	7.0
27534	36709	6.0
27535	37034	7.0
27536	37037	7.0
27537	36722	1.0
27538	36723	10.0
27539	36724	1.0
27540	37059	6.0
27541	36749	10.0
27542	37075	1.0
27543	37079	8.0
27544	36760	5.0
27545	36774	6.0
27546	37095	7.0
27547	36785	6.0
27548	36791	6.0
27549	37105	9.0
27550	36805	6.0
27551	37136	6.0
27552	37784	7.0
27553	37466	3.0
27554	37468	7.0
27555	37478	7.0
27556	37806	10.0
27557	37486	10.0
27558	37508	7.0
27559	37514	7.0
27560	37840	10.0
27561	37851	5.0
27562	37525	1.0
27563	37948	1.0
27564	37958	6.0
27565	37861	1.0
27566	37868	1.0
27567	37560	7.0
27568	37562	7.0
27569	37578	0.0
27570	37881	1.0
27571	10598	6.0
27572	10599	6.0
27573	10602	8.0
27574	10611	6.0
27575	10306	3.0
27576	10315	7.0
27577	10632	6.0
27578	10657	6.0
27579	10347	7.0
27580	11323	1.0
27581	11352	9.0
27582	11026	6.0
27583	11043	10.0
27584	11391	7.0
27585	11082	7.0
27586	11400	7.0
27587	11417	6.0
27588	11102	6.0
27589	11111	7.0
27590	11119	2.0
27591	11421	10.0
27592	11422	6.0
27593	20288	7.0
27594	19698	4.0
27595	19705	6.0
27596	19717	6.0
27597	20020	7.0
27598	20022	3.0
27599	19730	6.0
27600	19734	8.0
27601	20044	8.0
27602	19751	6.0
27603	20072	7.0
27604	20089	6.0
27605	19785	8.0
27606	19792	6.0
27607	19805	9.0
27608	19810	10.0
27609	20120	7.0
27610	20438	5.0
27611	20441	7.0
27612	20451	7.0
27613	20472	6.0
27614	20791	4.0
27615	20483	6.0
27616	20799	6.0
27617	20802	8.0
27618	20811	1.0
27619	20526	3.0
27620	20552	3.0
27621	20843	7.0
27622	20566	10.0
27623	20567	7.0
27624	20576	7.0
27625	20583	7.0
27626	19327	10.0
27627	19330	1.0
27628	19353	3.0
27629	19355	10.0
27630	19370	7.0
27631	19059	1.0
27632	19388	6.0
27633	19097	10.0
27634	19397	6.0
27635	19100	1.0
27636	19114	9.0
27637	19117	6.0
27638	19125	9.0
27639	19128	7.0
27640	19449	6.0
27641	19456	6.0
27642	19154	6.0
27643	19157	1.0
27644	19475	7.0
27645	20196	7.0
27646	19872	7.0
27647	20199	3.0
27648	20200	6.0
27649	19887	6.0
27650	19897	6.0
27651	20303	10.0
27652	20308	6.0
27653	20253	1.0
27654	19943	3.0
27655	19952	10.0
27656	20264	6.0
27657	20269	10.0
27658	19974	6.0
27659	20278	6.0
27660	28832	1.0
27661	28834	7.0
27662	28835	7.0
27663	28836	10.0
27664	28518	1.0
27665	28550	9.0
27666	28556	1.0
27667	28868	1.0
27668	28873	1.0
27669	28562	7.0
27670	28566	7.0
27671	28568	7.0
27672	28570	6.0
27673	28885	1.0
27674	28579	5.0
27675	28595	5.0
27676	28905	6.0
27677	28915	7.0
27678	28606	7.0
27679	28949	6.0
27680	29294	2.0
27681	29296	6.0
27682	29620	7.0
27683	29629	6.0
27684	65026	8.0
27685	65344	10.0
27686	65989	1.0
27687	61195	9.0
27688	61521	10.0
27689	61525	5.0
27690	62473	7.0
27691	63756	7.0
27692	64079	6.0
27693	64090	6.0
27694	64399	7.0
27695	64411	0.0
27696	66002	6.0
27697	66007	7.0
27698	66008	1.0
27699	61534	0.0
27700	63134	1.0
27701	63142	3.0
27702	72936	6.0
27703	72937	10.0
27704	73261	1.0
27705	73274	0.0
27706	73578	1.0
27707	73592	7.0
27708	73909	6.0
27709	74217	10.0
27710	74220	6.0
27711	75502	10.0
27712	75512	10.0
27713	71366	7.0
27714	71687	6.0
27715	72315	3.0
27716	72332	8.0
27717	72636	10.0
27718	72651	6.0
27719	72967	9.0
27720	72973	5.0
27721	72974	0.0
27722	73925	1.0
27723	74253	9.0
27724	74889	10.0
27725	74895	4.0
27726	75205	6.0
27727	75209	6.0
27728	75216	10.0
27729	76637	8.0
27730	76965	6.0
27731	76966	1.0
27732	76970	1.0
27733	77286	9.0
27734	77930	1.0
27735	78244	9.0
27736	78570	5.0
27737	78573	9.0
27738	79841	1.0
27739	79856	6.0
27740	83475	1.0
27741	83785	6.0
27742	83788	10.0
27743	84109	5.0
27744	84432	7.0
27745	84756	8.0
27746	85385	8.0
27747	85711	7.0
27748	85716	10.0
27749	81562	6.0
27750	81565	6.0
27751	81899	8.0
27752	82539	10.0
27753	82840	7.0
27754	82844	6.0
27755	82853	6.0
27756	82856	7.0
27757	82858	3.0
27758	83171	1.0
27759	83483	6.0
27760	83491	3.0
27761	83801	6.0
27762	83804	8.0
27763	83805	8.0
27764	83808	6.0
27765	84778	7.0
27766	85098	7.0
27767	85415	10.0
27768	85418	6.0
27769	85733	3.0
27770	81915	7.0
27771	82225	5.0
27772	82555	10.0
27773	82859	5.0
27774	83193	10.0
27775	83512	8.0
27776	83824	7.0
27777	83829	8.0
27778	84149	6.0
27779	84156	7.0
27780	84469	7.0
27781	84784	7.0
27782	6984	10.0
27783	7044	10.0
27784	7048	9.0
27785	84842	6.0
27786	85163	6.0
27787	85170	6.0
27788	85484	7.0
27789	82306	10.0
27790	82629	7.0
27791	82637	6.0
27792	82941	6.0
27793	82952	5.0
27794	83594	10.0
27795	83600	7.0
27796	84227	3.0
27797	84551	4.0
27798	84876	6.0
27799	85186	8.0
27800	85189	7.0
27801	85501	10.0
27802	85506	10.0
27803	82320	9.0
27804	82652	7.0
27805	82966	10.0
27806	83286	10.0
27807	8759	7.0
27808	8450	6.0
27809	8456	7.0
27810	8768	7.0
27811	8792	6.0
27812	9102	2.0
27813	9114	1.0
27814	9421	7.0
27815	9437	3.0
27816	9138	6.0
27817	9460	5.0
27818	9149	5.0
27819	9586	7.0
27820	9591	6.0
27821	9499	9.0
27822	9219	10.0
27823	9230	1.0
27824	9237	7.0
27825	9248	7.0
27826	9560	1.0
27827	9262	10.0
27828	9566	10.0
27829	9572	1.0
27830	9576	10.0
27831	9287	6.0
27832	9288	7.0
27833	8987	8.0
27834	8988	10.0
27835	8994	7.0
27836	17043	7.0
27837	6762	1.0
27838	6763	9.0
27839	6772	0.0
27840	6773	3.0
27841	6780	1.0
27842	6792	1.0
27843	6490	6.0
27844	6504	7.0
27845	6507	10.0
27846	6516	7.0
27847	6840	7.0
27848	6855	1.0
27849	6864	6.0
27850	6576	9.0
27851	7541	10.0
27852	7545	1.0
27853	7548	6.0
27854	7560	5.0
27855	7229	10.0
27856	7578	8.0
27857	7249	6.0
27858	7258	1.0
27859	7593	7.0
27860	7274	5.0
27861	7287	3.0
27862	7290	7.0
27863	7292	7.0
27864	7621	1.0
27865	7627	9.0
27866	7628	1.0
27867	7629	10.0
27868	7630	6.0
27869	7640	1.0
27870	7322	1.0
27871	7331	7.0
27872	7644	7.0
27873	7659	6.0
27874	7660	10.0
27875	7345	10.0
27876	7356	7.0
27877	7362	7.0
27878	7363	7.0
27879	7365	7.0
27880	7682	10.0
27881	7686	6.0
27882	7697	5.0
27883	7386	7.0
27884	7082	0.0
27885	7091	6.0
27886	7095	10.0
27887	7113	1.0
27888	7422	1.0
27889	7429	7.0
27890	7135	10.0
27891	7138	6.0
27892	7445	7.0
27893	7146	7.0
27894	7187	10.0
27895	7505	6.0
27896	7514	6.0
27897	7875	9.0
27898	7878	7.0
27899	16736	8.0
27900	17148	1.0
27901	71015	6.0
27902	66240	3.0
27903	66558	3.0
27904	66565	1.0
27905	67530	6.0
27906	67834	6.0
27907	67847	6.0
27908	68480	3.0
27909	69768	1.0
27910	69771	8.0
27911	70093	7.0
27912	70406	1.0
27913	70408	10.0
27914	70722	10.0
27915	71037	7.0
27916	66259	1.0
27917	66273	6.0
27918	66574	10.0
27919	66587	3.0
27920	66895	3.0
27921	66912	10.0
27922	67229	1.0
27923	67538	7.0
27924	68176	7.0
27925	68192	7.0
27926	68815	6.0
27927	68821	10.0
27928	68833	7.0
27929	69146	10.0
27930	69150	4.0
27931	69461	6.0
27932	69775	7.0
27933	69792	6.0
27934	70096	7.0
27935	70099	6.0
27936	70109	10.0
27937	70423	7.0
27938	70429	7.0
27939	70748	10.0
27940	71057	3.0
27941	71062	1.0
27942	66277	7.0
27943	66916	9.0
27944	66919	7.0
27945	67566	9.0
27946	77696	10.0
27947	77998	10.0
27948	78003	1.0
27949	78328	3.0
27950	78329	6.0
27951	78639	4.0
27952	78648	6.0
27953	79281	3.0
27954	79289	10.0
27955	79290	1.0
27956	79297	3.0
27957	79602	1.0
27958	80883	8.0
27959	80893	10.0
27960	80899	10.0
27961	81202	7.0
27962	81213	6.0
27963	76420	6.0
27964	45759	5.0
27965	45761	3.0
27966	45762	0.0
27967	46087	1.0
27968	46093	7.0
27969	46401	10.0
27970	46410	4.0
27971	47073	1.0
27972	47074	1.0
27973	47387	10.0
27974	47726	4.0
27975	48042	10.0
27976	48043	10.0
27977	48363	1.0
27978	48369	10.0
27979	49672	6.0
27980	50306	5.0
27981	50642	3.0
27982	45775	6.0
27983	45789	6.0
27984	46422	1.0
27985	46756	1.0
27986	47088	6.0
27987	47410	7.0
27988	47746	9.0
27989	48060	1.0
27990	48073	1.0
27991	49044	9.0
27992	49689	8.0
27993	50013	6.0
27994	58581	10.0
27995	58584	1.0
27996	59219	1.0
27997	59224	1.0
27998	59541	8.0
27999	59543	1.0
28000	59545	1.0
28001	59547	2.0
28002	59549	6.0
28003	59862	7.0
28004	59868	5.0
